시간,수요량,year,day_of_year
1,602.777,23,268
2,571.545,23,268
3,549.913,23,268
4,534.572,23,268
5,536.699,23,268
6,554.831,23,268
7,584.915,23,268
8,643.301,23,268
9,690.833,23,268
10,736.533,23,268
11,749.038,23,268
12,751.189,23,268
13,753.898,23,268
14,798.988,23,268
15,828.552,23,268
16,815.374,23,268
17,824.156,23,268
18,846.304,23,268
19,854.047,23,268
20,851.109,23,268
21,818.202,23,268
22,771.383,23,268
23,727.067,23,268
24,686.99,23,268
1,636.996,23,269
2,600.385,23,269
3,573.228,23,269
4,556.38,23,269
5,553.313,23,269
6,568.481,23,269
7,601.646,23,269
8,648.055,23,269
9,707.049,23,269
10,771.106,23,269
11,781.474,23,269
12,765.052,23,269
13,764.805,23,269
14,792.583,23,269
15,813.832,23,269
16,822.743,23,269
17,829.945,23,269
18,847.513,23,269
19,851.586,23,269
20,850.373,23,269
21,821.192,23,269
22,777.623,23,269
23,738.682,23,269
24,697.871,23,269
1,645.69,23,270
2,605.478,23,270
3,579.798,23,270
4,564.775,23,270
5,562.49,23,270
6,575.409,23,270
7,604.494,23,270
8,651.267,23,270
9,700.77,23,270
10,728.072,23,270
11,734.548,23,270
12,729.433,23,270
13,735.665,23,270
14,754.365,23,270
15,769.92,23,270
16,784.095,23,270
17,799.633,23,270
18,816.383,23,270
19,826.688,23,270
20,825.547,23,270
21,803.827,23,270
22,768.221,23,270
23,734.218,23,270
24,697.522,23,270
1,644.691,23,271
2,606.161,23,271
3,580.338,23,271
4,562.054,23,271
5,557.639,23,271
6,567.89,23,271
7,591.029,23,271
8,616.767,23,271
9,645.578,23,271
10,659.29,23,271
11,711.09,23,271
12,694.168,23,271
13,654.645,23,271
14,669.991,23,271
15,671.891,23,271
16,693.899,23,271
17,724.407,23,271
18,758.778,23,271
19,775.534,23,271
20,775.697,23,271
21,756.639,23,271
22,725.649,23,271
23,694.935,23,271
24,660.19,23,271
1,609.173,23,272
2,572.374,23,272
3,549.978,23,272
4,533.301,23,272
5,526.137,23,272
6,534.549,23,272
7,562.8,23,272
8,575.006,23,272
9,563.197,23,272
10,546.121,23,272
11,537.653,23,272
12,531.92,23,272
13,538.566,23,272
14,556.226,23,272
15,578.018,23,272
16,612.026,23,272
17,646.906,23,272
18,688.405,23,272
19,718.464,23,272
20,721.629,23,272
21,711.725,23,272
22,688.348,23,272
23,663.209,23,272
24,630.957,23,272
1,586.306,23,273
2,555.369,23,273
3,535.747,23,273
4,520.054,23,273
5,517.086,23,273
6,529.672,23,273
7,546.457,23,273
8,571.579,23,273
9,610.638,23,273
10,632.482,23,273
11,645.953,23,273
12,624.88,23,273
13,622.436,23,273
14,630.656,23,273
15,627.833,23,273
16,602.03,23,273
17,625.003,23,273
18,657.524,23,273
19,696.013,23,273
20,703.69,23,273
21,692.645,23,273
22,670.205,23,273
23,646.415,23,273
24,620.962,23,273
1,574.953,23,274
2,544.851,23,274
3,522.165,23,274
4,507.333,23,274
5,506.068,23,274
6,517.325,23,274
7,535.139,23,274
8,551.601,23,274
9,557.697,23,274
10,554.649,23,274
11,549.525,23,274
12,531.528,23,274
13,529.898,23,274
14,534.384,23,274
15,541.071,23,274
16,566.221,23,274
17,611.744,23,274
18,662.912,23,274
19,700.958,23,274
20,705.891,23,274
21,690.792,23,274
22,669.883,23,274
23,641.142,23,274
24,612.238,23,274
1,567.41,23,275
2,533.893,23,275
3,512.487,23,275
4,498.092,23,275
5,496.297,23,275
6,506.638,23,275
7,527.853,23,275
8,551.936,23,275
9,545.418,23,275
10,539.295,23,275
11,529.188,23,275
12,522.901,23,275
13,521.575,23,275
14,532.459,23,275
15,553.807,23,275
16,586.33,23,275
17,634.689,23,275
18,677.653,23,275
19,711.657,23,275
20,709.236,23,275
21,690.304,23,275
22,660.603,23,275
23,636.914,23,275
24,606.476,23,275
1,566.867,23,276
2,539.643,23,276
3,520.316,23,276
4,506.043,23,276
5,504.358,23,276
6,516.988,23,276
7,538.165,23,276
8,570.843,23,276
9,600.368,23,276
10,636.234,23,276
11,653.801,23,276
12,655.16,23,276
13,653.981,23,276
14,658.182,23,276
15,669.052,23,276
16,674.903,23,276
17,686.422,23,276
18,702.649,23,276
19,725.309,23,276
20,715.769,23,276
21,697.171,23,276
22,665.928,23,276
23,640.055,23,276
24,613.074,23,276
1,571.203,23,277
2,541.535,23,277
3,519.007,23,277
4,506.815,23,277
5,506.994,23,277
6,521.285,23,277
7,552.686,23,277
8,592.26,23,277
9,613.263,23,277
10,627.971,23,277
11,628.259,23,277
12,619.553,23,277
13,603.247,23,277
14,625.226,23,277
15,636.254,23,277
16,661.293,23,277
17,702.752,23,277
18,738.786,23,277
19,759.502,23,277
20,755.013,23,277
21,731.07,23,277
22,698.176,23,277
23,673.185,23,277
24,637.263,23,277
1,591.974,23,278
2,555.142,23,278
3,538.723,23,278
4,525.684,23,278
5,524.429,23,278
6,532.895,23,278
7,564.172,23,278
8,611.212,23,278
9,633.715,23,278
10,649.371,23,278
11,607.593,23,278
12,577.289,23,278
13,571.594,23,278
14,591.778,23,278
15,601.695,23,278
16,620.582,23,278
17,666.602,23,278
18,708.999,23,278
19,734.938,23,278
20,732.578,23,278
21,713.578,23,278
22,683.076,23,278
23,657.779,23,278
24,623.813,23,278
1,580.254,23,279
2,546.409,23,279
3,529.369,23,279
4,515.519,23,279
5,516.143,23,279
6,527.381,23,279
7,554.926,23,279
8,603.757,23,279
9,621.289,23,279
10,654.97,23,279
11,606.049,23,279
12,636.848,23,279
13,612.402,23,279
14,629.805,23,279
15,680.183,23,279
16,681.045,23,279
17,692.048,23,279
18,706.322,23,279
19,729.669,23,279
20,726.364,23,279
21,705.523,23,279
22,678.845,23,279
23,656.81,23,279
24,626.674,23,279
1,587.703,23,280
2,556.574,23,280
3,530.51,23,280
4,518.434,23,280
5,517.36,23,280
6,530.081,23,280
7,549.619,23,280
8,579.084,23,280
9,614.651,23,280
10,628.985,23,280
11,650.876,23,280
12,646.621,23,280
13,642.771,23,280
14,652.872,23,280
15,666.938,23,280
16,676.632,23,280
17,686.201,23,280
18,699.855,23,280
19,717.585,23,280
20,707.941,23,280
21,690.696,23,280
22,667.687,23,280
23,643.307,23,280
24,624.292,23,280
1,588.433,23,281
2,550.524,23,281
3,532.91,23,281
4,520.844,23,281
5,519.076,23,281
6,528.109,23,281
7,546.402,23,281
8,571.479,23,281
9,593.756,23,281
10,617.603,23,281
11,600.872,23,281
12,573.229,23,281
13,572.282,23,281
14,574.363,23,281
15,588.233,23,281
16,610.911,23,281
17,646.198,23,281
18,682.326,23,281
19,710.622,23,281
20,704.139,23,281
21,692.878,23,281
22,668.694,23,281
23,646.019,23,281
24,619.062,23,281
1,578.272,23,282
2,546.085,23,282
3,526.947,23,282
4,514.844,23,282
5,514.072,23,282
6,526.984,23,282
7,548.475,23,282
8,565.457,23,282
9,579.532,23,282
10,571.607,23,282
11,577.045,23,282
12,601.063,23,282
13,616.513,23,282
14,623.747,23,282
15,596.37,23,282
16,642.362,23,282
17,676.441,23,282
18,700.701,23,282
19,728.587,23,282
20,730.51,23,282
21,711.03,23,282
22,682.156,23,282
23,650.439,23,282
24,622.696,23,282
1,577.964,23,283
2,548.326,23,283
3,528.384,23,283
4,513.754,23,283
5,515.092,23,283
6,533.752,23,283
7,563.763,23,283
8,593.153,23,283
9,606.231,23,283
10,609.324,23,283
11,592.639,23,283
12,589.3,23,283
13,576.998,23,283
14,596.451,23,283
15,637.213,23,283
16,669.787,23,283
17,702.318,23,283
18,728.471,23,283
19,748.047,23,283
20,739.369,23,283
21,721.232,23,283
22,690.346,23,283
23,660.072,23,283
24,633.338,23,283
1,587.807,23,284
2,556.643,23,284
3,534.571,23,284
4,522.464,23,284
5,522.048,23,284
6,537.717,23,284
7,571.283,23,284
8,605.26,23,284
9,625.51,23,284
10,638.521,23,284
11,623.521,23,284
12,616.858,23,284
13,610.081,23,284
14,634.006,23,284
15,653.673,23,284
16,671.823,23,284
17,697.796,23,284
18,730.628,23,284
19,757.11,23,284
20,748.647,23,284
21,727.526,23,284
22,694.899,23,284
23,666.947,23,284
24,636.613,23,284
1,594.816,23,285
2,562.939,23,285
3,539.289,23,285
4,525.145,23,285
5,525.089,23,285
6,539.417,23,285
7,573.559,23,285
8,601.533,23,285
9,609.281,23,285
10,610.396,23,285
11,608.455,23,285
12,599.254,23,285
13,586.23,23,285
14,599.967,23,285
15,616.684,23,285
16,638.874,23,285
17,681.053,23,285
18,725.107,23,285
19,750.934,23,285
20,744.525,23,285
21,724.94,23,285
22,693.301,23,285
23,666.985,23,285
24,638.978,23,285
1,593.353,23,286
2,560.372,23,286
3,537.413,23,286
4,524.763,23,286
5,526.453,23,286
6,540.295,23,286
7,575.776,23,286
8,614.247,23,286
9,640.232,23,286
10,641.766,23,286
11,651.245,23,286
12,616.391,23,286
13,602.672,23,286
14,635.864,23,286
15,662.756,23,286
16,688.594,23,286
17,707.473,23,286
18,727.045,23,286
19,747.658,23,286
20,738.195,23,286
21,722.018,23,286
22,693.981,23,286
23,671.02,23,286
24,645.878,23,286
1,601.003,23,287
2,566.527,23,287
3,542.354,23,287
4,527.245,23,287
5,525.532,23,287
6,538.289,23,287
7,559.974,23,287
8,572.719,23,287
9,567.243,23,287
10,561.723,23,287
11,556.859,23,287
12,556.152,23,287
13,576.013,23,287
14,576.817,23,287
15,587.316,23,287
16,612.467,23,287
17,641.36,23,287
18,685.567,23,287
19,717.18,23,287
20,715.063,23,287
21,699.681,23,287
22,680.41,23,287
23,647.893,23,287
24,629.232,23,287
1,590.507,23,288
2,557.011,23,288
3,537.275,23,288
4,523.619,23,288
5,520.524,23,288
6,533.231,23,288
7,552.274,23,288
8,560.141,23,288
9,552.325,23,288
10,544.825,23,288
11,544.852,23,288
12,536.221,23,288
13,536.626,23,288
14,540.366,23,288
15,550.102,23,288
16,574.88,23,288
17,621.65,23,288
18,673.405,23,288
19,710.236,23,288
20,707.838,23,288
21,692.461,23,288
22,666.275,23,288
23,641.696,23,288
24,613.949,23,288
1,572.681,23,289
2,541.788,23,289
3,516.536,23,289
4,512.264,23,289
5,511.427,23,289
6,529.645,23,289
7,564.041,23,289
8,598.226,23,289
9,613.494,23,289
10,619.571,23,289
11,622.78,23,289
12,613.902,23,289
13,589.533,23,289
14,599.592,23,289
15,618.709,23,289
16,641.629,23,289
17,678.451,23,289
18,719.222,23,289
19,740.029,23,289
20,733.823,23,289
21,713.918,23,289
22,684.188,23,289
23,660.004,23,289
24,629.486,23,289
1,588.464,23,290
2,555.5,23,290
3,534.635,23,290
4,524.339,23,290
5,523.153,23,290
6,535.383,23,290
7,571.973,23,290
8,602.138,23,290
9,605.926,23,290
10,597.31,23,290
11,581.668,23,290
12,568.958,23,290
13,559.453,23,290
14,577.791,23,290
15,589.56,23,290
16,623.176,23,290
17,668.908,23,290
18,714.591,23,290
19,738.763,23,290
20,733.168,23,290
21,714.45,23,290
22,684.632,23,290
23,658.437,23,290
24,630.057,23,290
1,583.873,23,291
2,553.266,23,291
3,530.613,23,291
4,518.293,23,291
5,518.401,23,291
6,535.563,23,291
7,569.296,23,291
8,599.986,23,291
9,604.271,23,291
10,597.045,23,291
11,593.262,23,291
12,580.198,23,291
13,567.248,23,291
14,592.075,23,291
15,618.098,23,291
16,650.075,23,291
17,685.983,23,291
18,723.766,23,291
19,747.858,23,291
20,741.343,23,291
21,721.261,23,291
22,692.584,23,291
23,666.598,23,291
24,635.939,23,291
1,591.849,23,292
2,559.777,23,292
3,536.693,23,292
4,522.796,23,292
5,523.806,23,292
6,539.897,23,292
7,573.539,23,292
8,609.17,23,292
9,620.714,23,292
10,618.174,23,292
11,618.656,23,292
12,612.539,23,292
13,607.748,23,292
14,635.116,23,292
15,652.803,23,292
16,672.942,23,292
17,700.202,23,292
18,732.84,23,292
19,757.509,23,292
20,746.968,23,292
21,724.33,23,292
22,694.96,23,292
23,670.562,23,292
24,641.829,23,292
1,596.57,23,293
2,560.56,23,293
3,543.706,23,293
4,521.878,23,293
5,521.191,23,293
6,540.268,23,293
7,575.514,23,293
8,627.073,23,293
9,663.303,23,293
10,679.374,23,293
11,686.549,23,293
12,658.426,23,293
13,596.286,23,293
14,580.856,23,293
15,582.299,23,293
16,618.935,23,293
17,670.26,23,293
18,712.778,23,293
19,729.634,23,293
20,722.444,23,293
21,701.958,23,293
22,683.055,23,293
23,651.072,23,293
24,638.87,23,293
1,597.125,23,294
2,564.493,23,294
3,543.072,23,294
4,526.014,23,294
5,525.554,23,294
6,539.119,23,294
7,561.009,23,294
8,573.621,23,294
9,563.044,23,294
10,540.165,23,294
11,524.441,23,294
12,509.739,23,294
13,500.776,23,294
14,513.491,23,294
15,532.276,23,294
16,570.403,23,294
17,616.746,23,294
18,671.8,23,294
19,703.967,23,294
20,700.911,23,294
21,690.346,23,294
22,667.056,23,294
23,645.154,23,294
24,622.868,23,294
1,582.76,23,295
2,552.751,23,295
3,530.573,23,295
4,516.073,23,295
5,517.303,23,295
6,529.623,23,295
7,549.693,23,295
8,552.401,23,295
9,527.584,23,295
10,510.465,23,295
11,515.117,23,295
12,507.549,23,295
13,499.708,23,295
14,523.888,23,295
15,535.678,23,295
16,574.699,23,295
17,620.513,23,295
18,663.823,23,295
19,700.895,23,295
20,694.7,23,295
21,683.859,23,295
22,658.442,23,295
23,634.31,23,295
24,609.939,23,295
1,569.207,23,296
2,539.445,23,296
3,522.072,23,296
4,511.619,23,296
5,512.71,23,296
6,530.235,23,296
7,564.505,23,296
8,593.092,23,296
9,596.953,23,296
10,591.303,23,296
11,579.178,23,296
12,567.495,23,296
13,568.896,23,296
14,605.395,23,296
15,618.844,23,296
16,640.287,23,296
17,676.628,23,296
18,715.401,23,296
19,736.717,23,296
20,729.838,23,296
21,711.286,23,296
22,683.537,23,296
23,657.292,23,296
24,629.866,23,296
1,584.126,23,297
2,553.168,23,297
3,531.376,23,297
4,519.774,23,297
5,523.839,23,297
6,541.785,23,297
7,574.436,23,297
8,607.125,23,297
9,625.559,23,297
10,595.42,23,297
11,608.059,23,297
12,604.718,23,297
13,584.104,23,297
14,590.563,23,297
15,610.937,23,297
16,651.408,23,297
17,691.444,23,297
18,719.949,23,297
19,742.293,23,297
20,733.544,23,297
21,715.27,23,297
22,687.116,23,297
23,663.402,23,297
24,635.49,23,297
1,590.696,23,298
2,558.066,23,298
3,537.721,23,298
4,527.038,23,298
5,528.34,23,298
6,546.499,23,298
7,578.924,23,298
8,608.202,23,298
9,614.712,23,298
10,612.734,23,298
11,603.942,23,298
12,585.884,23,298
13,574.972,23,298
14,602.654,23,298
15,626.03,23,298
16,650.551,23,298
17,691.946,23,298
18,726.02,23,298
19,747.635,23,298
20,739.799,23,298
21,721.215,23,298
22,692.484,23,298
23,666.688,23,298
24,638.616,23,298
1,594.844,23,299
2,561.621,23,299
3,539.735,23,299
4,525.94,23,299
5,529.224,23,299
6,546.433,23,299
7,581.375,23,299
8,618.942,23,299
9,630.532,23,299
10,631.895,23,299
11,617.542,23,299
12,599.325,23,299
13,594.704,23,299
14,623.119,23,299
15,635.15,23,299
16,657.641,23,299
17,692.601,23,299
18,729.951,23,299
19,750.65,23,299
20,741.259,23,299
21,720.867,23,299
22,692.143,23,299
23,668.377,23,299
24,643.173,23,299
1,599.534,23,300
2,564.844,23,300
3,541.424,23,300
4,528.75,23,300
5,529.921,23,300
6,547.06,23,300
7,584.596,23,300
8,617.956,23,300
9,625.383,23,300
10,621.592,23,300
11,595.099,23,300
12,579.977,23,300
13,567.673,23,300
14,581.846,23,300
15,592.357,23,300
16,612.798,23,300
17,665.348,23,300
18,718.009,23,300
19,738.53,23,300
20,731.396,23,300
21,710.453,23,300
22,687.597,23,300
23,664.637,23,300
24,638.911,23,300
1,595.905,23,301
2,562.579,23,301
3,541.543,23,301
4,526.513,23,301
5,526.301,23,301
6,541.524,23,301
7,567.798,23,301
8,580.244,23,301
9,572.306,23,301
10,560.203,23,301
11,548.8,23,301
12,539.002,23,301
13,528.126,23,301
14,539.399,23,301
15,548.264,23,301
16,576.746,23,301
17,628.004,23,301
18,678.405,23,301
19,709.612,23,301
20,706.704,23,301
21,693.639,23,301
22,672.4,23,301
23,649.967,23,301
24,628.019,23,301
1,587.163,23,302
2,556.175,23,302
3,537.492,23,302
4,523.701,23,302
5,524.571,23,302
6,536.645,23,302
7,558.629,23,302
8,565.84,23,302
9,548.06,23,302
10,533.548,23,302
11,526.927,23,302
12,530.036,23,302
13,529.377,23,302
14,536.923,23,302
15,563.133,23,302
16,593.398,23,302
17,627.668,23,302
18,679.53,23,302
19,713.232,23,302
20,707.572,23,302
21,693.535,23,302
22,669.621,23,302
23,647.877,23,302
24,622.404,23,302
1,579.048,23,303
2,548.25,23,303
3,528.898,23,303
4,516.718,23,303
5,519.669,23,303
6,537.215,23,303
7,571.142,23,303
8,606.48,23,303
9,611.106,23,303
10,612.939,23,303
11,609.499,23,303
12,596.976,23,303
13,591.012,23,303
14,625.403,23,303
15,637.243,23,303
